id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1248,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,SO2,12.0,38.0,18.0,
1249,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,CO,20.0,64.0,38.0,
1250,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,OZONE,17.0,33.0,27.0,
1251,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,PM2.5,55.0,120.0,88.0,
1252,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,PM10,76.0,133.0,106.0,
1253,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,NO2,13.0,25.0,17.0,
1254,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,NH3,5.0,10.0,7.0,
1255,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,SO2,4.0,20.0,6.0,
1256,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,CO,29.0,46.0,36.0,
1257,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",29-06-2021 04:00:00,OZONE,6.0,64.0,45.0,
1258,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,PM2.5,84.0,173.0,125.0,
1259,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,PM10,135.0,165.0,146.0,
1260,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,NO2,11.0,22.0,16.0,
1261,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,NH3,5.0,5.0,5.0,
1262,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,SO2,6.0,21.0,11.0,
1263,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,CO,8.0,32.0,16.0,
1264,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",29-06-2021 04:00:00,OZONE,23.0,62.0,55.0,
1265,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,PM2.5,,,,
1266,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,PM10,,,,
1267,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,NO2,,,,
1268,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,NH3,,,,
1269,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,SO2,,,,
1270,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,CO,10.0,50.0,29.0,
1271,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",29-06-2021 04:00:00,OZONE,10.0,38.0,31.0,
1272,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,PM2.5,87.0,246.0,109.0,
1273,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,PM10,117.0,176.0,139.0,
1274,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,NO2,6.0,26.0,11.0,
1275,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,NH3,9.0,24.0,15.0,
1276,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,SO2,3.0,4.0,3.0,
1277,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,CO,30.0,45.0,34.0,
1278,India,Punjab,Patiala,"Model Town, Patiala - PPCB",29-06-2021 04:00:00,OZONE,18.0,74.0,53.0,
1279,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",29-06-2021 04:00:00,PM2.5,,,,
1280,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",29-06-2021 04:00:00,PM10,94.0,273.0,147.0,
1281,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",29-06-2021 04:00:00,SO2,1.0,27.0,15.0,
1282,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",29-06-2021 04:00:00,CO,16.0,40.0,28.0,
1283,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,PM2.5,33.0,162.0,74.0,
1284,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,PM10,44.0,123.0,80.0,
1285,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,NO2,14.0,75.0,27.0,
1286,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,NH3,2.0,5.0,3.0,
1287,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,SO2,7.0,37.0,17.0,
1288,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,CO,24.0,70.0,34.0,
1289,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",29-06-2021 04:00:00,OZONE,6.0,65.0,47.0,
1290,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,PM2.5,43.0,77.0,60.0,
1291,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,PM10,73.0,103.0,86.0,
1292,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,NO2,15.0,30.0,23.0,
1293,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,NH3,2.0,4.0,4.0,
1294,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,SO2,3.0,31.0,11.0,
1295,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,CO,4.0,50.0,22.0,
1296,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",29-06-2021 04:00:00,OZONE,11.0,65.0,44.0,
1297,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,PM2.5,229.0,421.0,320.0,
1298,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,PM10,108.0,385.0,193.0,
1299,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,NO2,26.0,82.0,46.0,
1300,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,NH3,4.0,5.0,5.0,
1301,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,SO2,14.0,59.0,28.0,
1302,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,CO,26.0,44.0,36.0,
1303,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",29-06-2021 04:00:00,OZONE,13.0,67.0,44.0,
1304,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,PM2.5,59.0,160.0,93.0,
1305,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,PM10,93.0,134.0,120.0,
1306,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,NO2,17.0,84.0,39.0,
1307,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,NH3,7.0,21.0,12.0,
1308,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,SO2,12.0,24.0,18.0,
1309,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,CO,14.0,55.0,28.0,
1310,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,OZONE,19.0,89.0,75.0,
1311,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,PM2.5,,,,
1312,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,PM10,,,,
1313,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,NO2,,,,
1314,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,NH3,,,,
1315,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,SO2,,,,
1316,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,CO,33.0,102.0,67.0,
1317,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",29-06-2021 04:00:00,OZONE,30.0,60.0,43.0,
1318,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,PM2.5,47.0,140.0,80.0,
1319,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,PM10,92.0,142.0,120.0,
1320,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,NO2,6.0,54.0,20.0,
1321,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,NH3,3.0,11.0,6.0,
1322,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,SO2,1.0,49.0,16.0,
1323,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,CO,4.0,50.0,12.0,
1324,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",29-06-2021 04:00:00,OZONE,30.0,77.0,65.0,
1325,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,PM2.5,46.0,263.0,106.0,
1326,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,PM10,72.0,164.0,105.0,
1327,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,NO2,12.0,47.0,23.0,
1328,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,SO2,3.0,20.0,10.0,
1329,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,CO,10.0,114.0,37.0,
1330,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",29-06-2021 04:00:00,OZONE,16.0,52.0,41.0,
1331,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,PM2.5,39.0,234.0,114.0,
1332,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,PM10,56.0,123.0,94.0,
1333,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,NO2,15.0,85.0,34.0,
1334,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,NH3,7.0,24.0,10.0,
1335,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,SO2,11.0,33.0,14.0,
1336,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,CO,4.0,40.0,14.0,
1337,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",29-06-2021 04:00:00,OZONE,22.0,71.0,50.0,
1338,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,PM10,61.0,139.0,94.0,
1339,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,NO2,25.0,40.0,32.0,
1340,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,NH3,7.0,10.0,8.0,
1341,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,SO2,2.0,8.0,4.0,
1342,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,CO,5.0,37.0,15.0,
1343,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",29-06-2021 04:00:00,OZONE,8.0,65.0,33.0,
1344,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,PM2.5,17.0,97.0,62.0,
1345,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,PM10,51.0,111.0,85.0,
1346,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,NO2,4.0,18.0,8.0,
1347,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1348,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,SO2,2.0,30.0,18.0,
1349,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,CO,25.0,127.0,60.0,
1350,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",29-06-2021 04:00:00,OZONE,16.0,39.0,25.0,
1351,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,PM2.5,37.0,70.0,58.0,
1352,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,PM10,45.0,84.0,69.0,
1353,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,NO2,5.0,12.0,8.0,
1354,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,NH3,1.0,3.0,2.0,
1355,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,SO2,,,,
1356,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,CO,35.0,36.0,35.0,
1357,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",29-06-2021 04:00:00,OZONE,6.0,112.0,19.0,
1358,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",29-06-2021 04:00:00,PM2.5,18.0,73.0,40.0,
1359,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",29-06-2021 04:00:00,PM10,43.0,75.0,61.0,
1360,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",29-06-2021 04:00:00,NO2,1.0,1.0,1.0,
1361,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",29-06-2021 04:00:00,SO2,16.0,23.0,21.0,
1362,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,PM2.5,24.0,87.0,47.0,
1363,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,PM10,25.0,128.0,72.0,
1364,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,NO2,19.0,35.0,25.0,
1365,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,NH3,2.0,5.0,3.0,
1366,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,SO2,7.0,8.0,7.0,
1367,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,CO,44.0,53.0,47.0,
1368,India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",29-06-2021 04:00:00,OZONE,39.0,83.0,54.0,
1369,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,PM2.5,11.0,52.0,30.0,
1370,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,PM10,41.0,69.0,52.0,
1371,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,NO2,10.0,21.0,16.0,
1372,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,NH3,9.0,16.0,14.0,
1373,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,SO2,4.0,12.0,8.0,
1374,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,CO,44.0,101.0,64.0,
1375,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",29-06-2021 04:00:00,OZONE,4.0,47.0,31.0,
1376,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,PM2.5,8.0,66.0,25.0,
1377,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,PM10,34.0,64.0,49.0,
1378,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,NO2,2.0,9.0,3.0,
1379,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,NH3,2.0,3.0,3.0,
1380,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,SO2,1.0,7.0,3.0,
1381,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,CO,18.0,62.0,23.0,
1382,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",29-06-2021 04:00:00,OZONE,10.0,99.0,39.0,
1383,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-06-2021 04:00:00,PM2.5,19.0,56.0,32.0,
1384,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-06-2021 04:00:00,PM10,41.0,65.0,54.0,
1385,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-06-2021 04:00:00,NO2,7.0,44.0,19.0,
1386,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-06-2021 04:00:00,NH3,6.0,17.0,10.0,
1387,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",29-06-2021 04:00:00,SO2,1.0,6.0,3.0,
1388,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,PM2.5,49.0,93.0,66.0,
1389,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,PM10,59.0,97.0,70.0,
1390,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,NO2,5.0,5.0,5.0,
1391,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1392,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,SO2,6.0,16.0,9.0,
1393,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,CO,27.0,61.0,34.0,
1394,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",29-06-2021 04:00:00,OZONE,3.0,30.0,22.0,
1395,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-06-2021 04:00:00,PM2.5,,,,
1396,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-06-2021 04:00:00,PM10,,,,
1397,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-06-2021 04:00:00,NO2,,,,
1398,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-06-2021 04:00:00,NH3,,,,
1399,India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",29-06-2021 04:00:00,SO2,,,,
1400,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-06-2021 04:00:00,PM10,29.0,104.0,59.0,
1401,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-06-2021 04:00:00,NO2,1.0,16.0,6.0,
1402,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-06-2021 04:00:00,SO2,6.0,7.0,7.0,
1403,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-06-2021 04:00:00,CO,2.0,15.0,8.0,
1404,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",29-06-2021 04:00:00,OZONE,25.0,58.0,43.0,
1405,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,,,,
1406,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,PM10,,,,
1407,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,,,,
1408,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,NH3,,,,
1409,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,,,,
1410,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,3.0,140.0,53.0,
1411,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,10.0,14.0,12.0,
1412,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,17.0,32.0,23.0,
1413,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,PM10,23.0,62.0,39.0,
1414,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,26.0,37.0,30.0,
1415,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1416,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,,,,
1417,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,15.0,22.0,19.0,
1418,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,9.0,42.0,30.0,
1419,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,,,,
1420,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,PM10,,,,
1421,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,,,,
1422,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,NH3,,,,
1423,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,,,,
1424,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,10.0,20.0,10.0,
1425,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,1.0,3.0,2.0,
1426,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,20.0,116.0,43.0,
1427,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,PM10,26.0,128.0,64.0,
1428,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,79.0,120.0,89.0,
1429,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,1.0,11.0,3.0,
1430,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,13.0,21.0,18.0,
1431,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,3.0,12.0,8.0,
1432,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,31.0,178.0,55.0,
1433,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,19.0,61.0,32.0,
1434,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,3.0,6.0,5.0,
1435,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,9.0,42.0,25.0,
1436,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,8.0,40.0,26.0,
1437,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,PM2.5,25.0,70.0,44.0,
1438,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,PM10,31.0,78.0,46.0,
1439,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,NO2,40.0,48.0,44.0,
1440,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1441,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,SO2,3.0,5.0,4.0,
1442,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,CO,23.0,40.0,27.0,
1443,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",29-06-2021 04:00:00,OZONE,12.0,19.0,16.0,
1444,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,PM2.5,16.0,45.0,31.0,
1445,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,PM10,21.0,44.0,29.0,
1446,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,NO2,2.0,6.0,4.0,
1447,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,NH3,1.0,3.0,2.0,
1448,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,SO2,21.0,24.0,22.0,
1449,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,CO,3.0,13.0,8.0,
1450,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",29-06-2021 04:00:00,OZONE,2.0,32.0,11.0,
1451,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,PM2.5,32.0,99.0,68.0,
1452,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",29-06-2021 04:00:00,PM10,48.0,159.0,111.0,
